X,Y,objectid,cenefa,zona_sitp,nombre,via,direccion_bandera,localidad,longitud,latitud,consecutivo_zona,tipo_m_s,consola,panel,audio,zonas_nuevas,globalid,shape
991331.7401,994005.006100001,2201,136A11,11,Br. Los Alpes Sur,KR 26,KR 26 - CL 74C Sur,Ciudad Bolívar,-74.15561987,4.54198275,136,S,KR 26 - CL 74C Sur (136A11),KR 26 - CL 74C Sur,Carrera 26 Calle 74 C Sur,H,{E34C336F-046C-4EC4-9796-0EC1DF51FF5F},
994898.1936,997238.838300001,2202,136A12,12,Br. San Jorge Sur,Dg  45B S,DG 45B Sur - TV 18-20,Rafael Uribe,-74.12348349,4.57122944,136,S,DG 45B Sur - TV 18-20 (136A12),DG 45B Sur - TV 18-20,Diagonal 45 Be Sur Transversal 18,H,{3CED20E5-29A3-4B47-85D6-47CAB3FA11FC},
998383.268,992240.6175,2203,136A13,13,Br. Los Pinos,Dg 68 S,DG 68 Sur - KR 11B E,San Cristóbal,-74.09207639,4.52603124,136,S,DG 68 Sur - KR 11B E (136A13),DG 68 Sur - KR 11B E,Diagonal 68 Sur Carrera 11 Be Este,L,{2D4D565B-3622-4573-AA1B-A8819E6081FF},
1001464.9988,1010262.967,2204,136B02,02,C.C. Iserra 100,AC 100,AC 100 - TV 55,Suba,-74.06430371,4.68900933,136,M,AC 100 - TV 55 (136B02),AC 100 - TV 55,Avenida Calle 100 Transversal 55,C,{2CC7CBAA-AFAB-4551-93BF-67C837AB833F},
995024.6996,1006345.8981,2205,136B06,06,C.C. Montevideo Plaza,AV. Boyacá,AV. Boyacá - CL 20,Fontibón,-74.12234863,4.65358561,136,M,AV. Boyacá - CL 20 (136B06),AV. Boyacá - CL 20,Avenida Boyacá Calle 20,K,{1F769511-FEA0-4C20-9394-6EB0FE42C478},
1001530.5412,1010244.1085,2206,136C02,02,C.C. Iserra 100,AC 100,AC 100 - TV 55,Suba,-74.06371297,4.68883878,136,M,AC 100 - TV 55 (136C02),AC 100 - TV 55,Avenida Calle 100 Transversal 55,C,{B51FC523-DF40-42EC-8E5E-08BF21B86958},
1003851.1555,1010263.2336,2207,137A01,01,Br. Molinos Norte,Cl 106,CL 106 - KR 13,Usaquén,-74.042797,4.689011,137,S,CL 106 - KR 13 (137A01),CL 106 - KR 13,Calle 106 Carrera 13,B,{B6ABA792-8D1A-4535-A6B9-D1A3C417BE92},
1002106.126,1011472.6473,2208,137A02,02,Br. La Alhambra,AV PEPE SIERRA,AC 116 - KR 48-29,Suba,-74.05852486,4.69994844,137,S,AC 116 - KR 48-29 (137A02),AC 116 - KR 48-29,Avenida Calle 116 Carrera 48,C,{98EDF25A-AE0D-4C11-A040-24B9B8F54197},
994265.112,1016222.8662,2209,137A03,03,Br. Villa Cindy,KR  158 B,KR 158 B - CL 136 C,Suba,-74.12920112,4.74290337,137,S,KR 158 B - CL 136 C  (137A03),KR 158 B - CL 136 C,Carrera 158 Be Calle 136 C,C,{F6B9C8E2-7D61-40B1-9C26-6C547111A3D5},
995046.8293,1014021.4281,2210,137A04,04,Br. El Cortijo,AC 80,AC 80 - KR 114,Engativá,-74.12215359,4.72299609,137,S,AC 80 - KR 114 (137A04),AC 80 - KR 114,Avenida Calle 80 Carrera 114,D,{A699912C-AAE1-4F26-85AB-21CB9664EC94},
999441.8003,1005258.1628,2211,137A05,05,ICONTEC,AC 53,AC 53 - KR 37,Teusaquillo,-74.08253871,4.64375052,137,S,AC 53 - KR 37 (137A05),AC 53 - KR 37,Avenida Calle 53 Carrera 37,K,{77AD1115-EF04-46B2-BF1B-56A197FFECE8},
996960.9284,1003774.018,2212,137A06,06,Batallón Caldas,AK 50,AK 50 - AC 17,Puente Aranda,-74.10489715,4.63032874,137,S,AK 50 - AC 17 (137A06),AK 50 - AC 17,Avenida Carrera 50 Avenida Calle 17,K,{F8763D42-6180-4D3A-A328-1B5110048D40},
986255.0081,1001364.5061,2213,137A09,09,Dg 73H,KR  79D,KR 79D - DG 73H Sur,Bosa,-74.201379,4.608529,137,S,KR 79D - DG 73H Sur (137A09),KR 79D - DG 73H Sur,Carrera 79 D Diagonal 73 H Sur,G,{C7A2BD4E-DBED-4C72-90EF-109DF093BD82},
995053.6957,996943.306600001,2214,137A12,12,Instituto Ramón Briceño,DG 46 Sur,DG 46 Sur - KR 16J,Rafael Uribe,-74.122082,4.568557,137,S,DG 46 Sur - KR 16J (137A12),DG 46 Sur - KR 16J,Diagonal 46 Sur Carrera 16 J,H,{360E1833-393B-49F1-A6EA-0466AC9B0CD8},
998395.8579,992246.0144,2215,137A13,13,Br. Valparaíso,CL 68 Sur,CL 68 Sur - KR 11B Este,San Cristóbal,-74.09196295,4.52608005,137,S,CL 68 Sur - KR 11B Este (137A13),CL 68 Sur - KR 11B Este,Calle 68 Sur Carrera 11 B Este,L,{4C9DE327-131F-4247-B494-6D5FDFC5227B},
1000717.7382,1002725.4838,2216,138A00,00,Br. Teusaquillo,AC 32,AC 32 - AV. Caracas,Teusaquillo,-74.07103948,4.62084723,138,S,AC 32 - AV. Caracas (138A00),AC 32 - AV. Caracas,Avenida Calle 32 Avenida Caracas,A,{8EA2A34C-44DF-46AF-A399-0C333CEFB436},
1003853.3681,1010227.6181,2217,138A01,01,Br. Rincón del Chicó,Cl 106,CL 106 - KR 13,Usaquén,-74.04277707,4.68868893,138,S,CL 106 - KR 13 (138A01),CL 106 - KR 13,Calle 106 Carrera 13,B,{EEE009FB-7BF4-4B17-B0C1-19E2ADFDAA70},
1001577.7563,1012394.6204,2218,138A02,02,Pq. Córdoba,AC 127,AC 127 - KR 54,Suba,-74.06328702,4.70828603,138,S,AC 127 - KR 54 (138A02),AC 127 - KR 54,Avenida Calle 127 Carrera 54,C,{D479C685-7D7C-4D75-83FC-CE7BF5EA73E9},
994274.653,1016221.8702,2219,138A03,03,Br. Villa Cindy,KR  158 B,KR 158 B - CL 136 D,Suba,-74.12911511,4.74289437,138,S,KR 158 B - CL 136 D  (138A03),KR 158 B - CL 136 D,Carrera 158 Be Calle 136 D,C,{3D4338A5-F87F-41C2-A13F-1D67365EE885},
994992.481,1014052.2459,2220,138A04,04,Br. El Cortijo,AC 80,AC 80 - KR 114,Engativá,-74.12264348,4.72327475,138,M,AC 80 - KR 114 (138A04),AC 80 - KR 114,Avenida Calle 80 Carrera 114,D,{3B5D821B-046D-45FC-A908-E0F736352ABF},
998406.4254,1007488.308,2221,138A05,05,Pq. Metropolitano Simón Bolívar,AC 63,AC 63 - AK 68,Teusaquillo,-74.09187048,4.66391781,138,S,AC 63 - AK 68 (138A05),AC 63 - AK 68,Avenida Calle 63 Avenida Carrera 68,K,{6F05F514-996C-4F10-B7D3-FCE851C546BD},
997467.7034,1004410.9957,2222,138A06,06,C.C. Ciprés Plaza,AK 50,AK 50 - CL 21,Teusaquillo,-74.1003301,4.63608915,138,S,AK 50 - CL 21 (138A06),AK 50 - CL 21,Avenida Carrera 50 Calle 21,K,{3BEDCD56-CB41-418E-ABC6-15FE4FC1AB0D},
990983.2238,1005829.9633,2223,138A07,07,Parque El Tintal,KR  90,KR 90 - CL 6D,Kennedy,-74.15877254,4.6489167,138,S,KR 90 - CL 6D (138A07),KR 90 - CL 6D,Carrera 90 Calle Sexta D,F,{C6B1A460-6604-4D8A-BC51-DA0DA506B66F},
986209.5891,1001353.6567,2224,138A09,09,Kr 79C,Dg  74 A S,DG 74A Sur - KR 79C,Bosa,-74.2017883,4.60843082,138,S,DG 74A Sur - KR 79C (138A09),DG 74A Sur - KR 79C,Diagonal 74 A Sur Carrera 79 C,G,{1A2126F6-3EE6-440A-81A9-1FE8E5C4C965},
994896.1241,997123.9474,2225,138A12,12, Marco Fidel Suárez,DG 45F Sur,DG 45F Sur - TV 16J,Rafael Uribe,-74.12350208,4.57019047,138,S,DG 45F Sur - TV 16J (138A12),DG 45F Sur - TV 16J,Diagonal 45 F Sur Transversal 16 J,H,{DE70DFB9-73AE-42D5-9E44-282B42C2CC49},
994963.8017,1014084.2338,2226,138B04,04,Br. El Cortijo,AC 80,AC 80 - KR 114,Engativá,-74.122902,4.723564,138,M,AC 80 - KR 114 (138B04),AC 80 - KR 114,Avenida Calle 80 Carrera 114,D,{9A9746CF-50B6-4AAB-85B9-F5C975A4071E},
1000894.1091,1002537.2502,2227,139A00,00,Br. Samper,AC  32,AC 32 - KR 13,Santa Fe,-74.06945,4.619145,139,S,AC 32 - KR 13 (139A00),AC 32 - KR 13,Avenida Calle 32 Carrera 13,A,{5E6634C1-A196-4806-B9C1-6AD49088A37C},
1004275.1258,1010012.5347,2228,139A01,01,Comando Reclutamiento FF.MM.,AC 106,CL 106 - KR 8,Usaquén,-74.03897583,4.68674371,139,S,CL 106 - KR 8 (139A01),CL 106 - KR 8,Calle 106 Carrera Octava,B,{511E8F03-94C5-440D-B423-92F153546030},
1001924.1489,1011528.3673,2229,139A02,02,Br. La Alhambra,AV PEPE SIERRA,AC 116 - KR 50-50,Suba,-74.06016505,4.70045236,139,S,AC 116 - KR 50-50 (139A02),AC 116 - KR 50-50,Avenida Calle 116 Carrera 50,C,{898ED1D1-96D1-4D65-B0D6-806524902C76},
994353.548,1016380.2988,2230,139A03,03, Santa Rita de Suba,CL 138,CL 138 - KR 158B,Suba,-74.12840408,4.7443271,139,S,CL 138 - KR 158B (139A03),CL 138 - KR 158B,Calle 138 Carrera 158 Be,C,{18059C68-B509-4DDB-B0A8-6AB0D9A0BCF0},
998477.0968,1007436.5854,2231,139A05,05,Pq. El Salitre,AC 63,AC 63 - AK 68,Barrios Unidos,-74.09123353,4.66345009,139,S,AC 63 - AK 68 (139A05),AC 63 - AK 68,Avenida Calle 63 Avenida Carrera 68,D,{3F99A3A6-6AA1-423B-BF1F-0422D0BA58B6},
998439.154,1003592.4497,2232,139A06,06,EAAB,Av. Esperanza,AV. Esperanza - KR 37,Teusaquillo,-74.09157481,4.62868719,139,S,AV. Esperanza - KR 37 (139A06),AV. Esperanza - KR 37,Avenida Esperanza Carrera 37,K,{30A281A8-F2CF-40C4-8E76-46E31AF26D24},
990968.0813,1005837.2073,2233,139A07,07,Br. Tintalá,KR 90,KR 90 - CL 6A,Kennedy,-74.15890902,4.64898219,139,S,KR 90 - CL 6A (139A07),KR 90 - CL 6A,Carrera 90 Calle Sexta A,F,{D74A58FB-8543-4D08-9DF0-2759A1329B40},
993430.8046,1003322.1809,2234,139A08,08,Urb. Las Américas I Sector,KR  71D,KR 71D - CL 3,Kennedy,-74.13671159,4.62624078,139,S,KR 71D - CL 3 (139A08),KR 71D - CL 3,Carrera 71 D Calle Tercera,F,{82AA3B6D-0C0A-4225-A3D1-DAD7AFFA56E8},
986172.3471,1001346.5476,2235,139A09,09,Br. La Primavera,Dg 74A S,DG 74A Sur - KR 79,Bosa,-74.20212392,4.60836647,139,S,DG 74A Sur - KR 79 (139A09),DG 74A Sur - KR 79,Diagonal 74 A Sur Carrera 79,G,{6BD6D685-3ACC-4CB8-98B5-B0181F454D1C},
992767.3767,999370.0524,2236,139A10,10,Br. Nuevo Muzú I Sector,Dg  51 Sur,DG 51 Sur - KR 54,Tunjuelito,-74.14268735,4.59050075,139,S,DG 51 Sur - KR 54 (139A10),DG 51 Sur - KR 54,Diagonal 51 Sur Carrera 54,H,{84BAC84C-1FDF-44E5-9831-B2E21ED82BFC},
990917.3178,994529.324999999,2237,139A11,11,Br. Bella Flor,KR  26C,KR 26C - CL 72D Sur,Ciudad Bolívar,-74.15935487,4.54672381,139,M,KR 26C - CL 72D Sur (139A11),KR 26C - CL 72D Sur,Carrera 26 C Calle 72 D Sur,H,{F8C59EDA-8EA2-4A57-83DA-76D76AF26C80},
995109.1281,997036.272,2238,139A12,12, Marco Fidel Suárez,DG 45F Sur,DG 45F Sur - TV 16 Bis B,Rafael Uribe,-74.12158252,4.56939773,139,S,DG 45F Sur - TV 16 Bis B (139A12),DG 45F Sur - TV 16 Bis B,Diagonal 45 F Sur Transversal 16 Bis Be,H,{48AB73D2-FE1F-421B-892E-E853472551D9},
990988.5447,994511.8664,2239,139B11,11,Br. Bella Flor,KR 26C Bis,KR 26C Bis - CL 72F Sur,Ciudad Bolívar,-74.158713,4.546566,139,M,KR 26C Bis - CL 72F Sur (139B11),KR 26C Bis - CL 72F Sur,Carrera26 C Bis Calle 72 F Sur,H,{F6D296C9-BAF5-41B3-9BE8-EFC6B0A23708},
1000920.1881,1002515.4764,2240,140A00,00,Br. San Martín,AC 32,AC 32 - KR 13A,Santa Fe,-74.06921497,4.6189481,140,M,AC 32 - KR 13A (140A00),AC 32 - KR 13A,Avenida Calle 32 Carrera 13 A,A,{2D21C33A-7FF1-40D3-9ADA-2C237C7DD42C},
1001498.1405,1011599.7143,2241,140A02,02,Br. Mónaco,KR 53,AC 116 - KR 53B,Suba,-74.06400477,4.70109764,140,S,AC 116 - KR 53B (140A02),AC 116 - KR 53B,Avenida Calle 116 Carrera 53 Be,C,{C74DC78E-E4DA-4681-BF3B-490B748D2682},
994335.3409,1016375.6796,2242,140A03,03, Santa Rita de Suba,CL 138,CL 138 - KR 158B,Suba,-74.12856819,4.74428532,140,S,CL 138 - KR 158B (140A03),CL 138 - KR 158B,Calle 138 Carrera 158 Be,C,{B2DEA44A-356B-45AD-A5FD-8AF79BEE0621},
995354.1108,1013616.262,2243,140A04,04,Br. Ciudadela Colsubsidio,AC 80,AC 80 - KR 111C,Engativá,-74.11938367,4.71933232,140,S,AC 80 - KR 111C  (140A04),AC 80 - KR 111C,Avenida Calle 80 Carrera 111 C,D,{8F808678-836B-4473-A0D2-93942260C1E2},
997989.1006,1007857.0923,2244,140A05,05,Unidad Deportiva El Salitre,AC 63,AC 63 - AK 68,Engativá,-74.09563183,4.66725267,140,S,AC 63 - AK 68 (140A05),AC 63 - AK 68,Avenida Calle 63 Avenida Carrera 68,K,{F75B2ED9-2966-4D93-99A4-98E2C3E52812},
998452.9727,1003609.1935,2245,140A06,06,Corferias,Av. Esperanza,AV. Esperanza - KR 37,Teusaquillo,-74.09145027,4.6288386,140,S,AV. Esperanza - KR 37 (140A06),AV. Esperanza - KR 37,Avenida Esperanza Carrera 37,K,{F3918776-027C-4ACD-80D5-74FA8685D5C5},
991685.9578,1004692.476,2246,140A07,07,NUEVO SOL,Cl 6B,CL 6B - AK 80G,Kennedy,-74.152438,4.638631,140,S,CL 6B - AK 80G (140A07),CL 6B - AK 80G,Calle Sexta Be Avenida Carrera 80 G,F,{5915A68A-0434-4642-AE9D-537725F8C903},
994080.3748,1003187.4067,2247,140A08,08,Unidad Educativa Jean Piaget,Cl 3,AC 3 - KR 69F,Kennedy,-74.13085737,4.62502247,140,S,AC 3 - KR 69F (140A08),AC 3 - KR 69F,Avenida Calle Tercera Carrera 69 F,F,{3E6A600C-1466-44F0-B023-E7DF92A3810C},
986238.3531,1001393.1011,2248,140A09,09,Br. Gran Colombiano,KR  80J S,KR 80J - CL 74A Sur,Bosa,-74.20152914,4.60878756,140,S,KR 80J - CL 74A Sur (140A09),KR 80J - CL 74A Sur,Carrera 80 J Calle 74 A Sur,G,{B426271A-2C97-46FD-9553-5F9E5F392C7D},
990994.8701,994500.4902,2249,140A11,11,Br. Bella Flor,KR  26C,KR 26C - DG 72D Sur,Ciudad Bolívar,-74.15865599,4.54646313,140,M,KR 26C - DG 72D Sur (140A11),KR 26C - DG 72D Sur,Carrera 26 C Diagonal 72 D Sur,H,{651CF831-3C59-475F-928D-8F5AF5D0A514},
995162.572,997215.9935,2250,140A12,12,Br. San Jorge Sur,Dg  45B S,DG 45B Sur - TV 16B,Rafael Uribe,-74.121101,4.571023,140,S,DG 45B Sur - TV 16B (140A12),DG 45B Sur - TV 16B,Diagonal 45 Be Sur Transversal 16 Be,H,{D89D74E8-5794-4F05-B089-09B9F3645745},
998588.0113,992090.5,2251,140A13,13,Br. Juan Rey,CL 68 Sur,CL 68 Sur - KR 12 Este,San Cristóbal,-74.09023142,4.52467374,140,S,CL 68 Sur - KR 12 Este (140A13),CL 68 Sur - KR 12 Este,Calle 68 Sur Carrera 12 Este,L,{77466997-0FC6-4BBA-AC3A-0EED0EEC2D07},
1000934.2775,1002480.08,2252,140B00,00,Br. San Martín,AC 32,AC 32 - KR 13A,Santa Fe,-74.069088,4.618628,140,M,AC 32 - KR 13A (140B00),AC 32 - KR 13A,Avenida Calle 32 Carrera 13 A,A,{8E177E25-1997-4B39-8C73-988B52923964},
990975.1996,994550.2412,2253,140B11,11,Br. Bella Flor,CL 72C Sur,CL 72C Sur – KR 26C Bis,Ciudad Bolívar,-74.1588333,4.54691301,140,M,CL 72C Sur – KR 26C Bis (140B11),CL 72C Sur – KR 26C Bis,Calle 72C Sur Carrera 26 C Bis,H,{EA02BCDD-A15C-4D3A-AF9B-EF89ABB7B3C6},
1000484.6602,1003407.9653,2254,141A00,00,Br. La Soledad,AK 19,AK 19 - DG 35 Bis,Teusaquillo,-74.07314,4.627019,141,S,AK 19 - DG 35 Bis (141A00),AK 19 - DG 35 Bis,Avenida Carrera 19 Diagonal 35 Bis,A,{CF111421-DB60-4181-A9B6-726FF8C9730F},
1001543.3813,1011567.3429,2255,141A02,02,Br. Mónaco,AC 116,AC 116 - KR 53,Suba,-74.06359701,4.7008049,141,S,AC 116 - KR 53 (141A02),AC 116 - KR 53,Avenida Calle 116 Carrera 53,C,{5AC93027-B60C-4C1C-8A8C-A0102B140EE8},
994518.7373,1016243.2647,2256,141A03,03,Br. Villa Cindy,KR  156 A,KR 156 A - CL 136 A,Suba,-74.126915,4.743088,141,S,KR 156 A - CL 136 A  (141A03),KR 156 A - CL 136 A,Carrera 156 A Calle 136 A,C,{A1883B4E-D446-4367-B8C2-8151251239E3},
995800.1421,1013847.0235,2257,141A04,04,Pquia. Nuestra señora de la Reconciliación,KR 111C,KR 111C - DG 82A,Engativá,-74.11536348,4.72141934,141,S,KR 111C - DG 82A (141A04),KR 111C - DG 82A,Carrera 111 C Diagonal 82 A,D,{1AE24F9C-18A6-4C89-8D14-EDE464F72456},
998019.2547,1007869.4509,2258,141A05,05,Instituto Técnico Industrial (ITI) Francisco José de Caldas,AC 63,AC 63 - AK 68,Engativá,-74.09536006,4.66736444,141,S,AC 63 - AK 68 (141A05),AC 63 - AK 68,Avenida Calle 63 Avenida Carrera 68,D,{0F53BE69-6D4F-406E-AD18-6EF2A168D003},
997990.6777,1004297.604,2259,141A06,06,Br. Quinta Paredes,Av. Esperanza,AV. Esperanza - KR 45,Teusaquillo,-74.09561679,4.63506388,141,S,AV. Esperanza - KR 45 (141A06),AV. Esperanza - KR 45,Avenida Esperanza Carrera 45,K,{3CC6855D-A98C-417E-B83D-960CF092B6FF},
991136.1123,1005404.0351,2260,141A07,07,TINTALA I,Cl 6A,CL 6A - KR 88,Kennedy,-74.15739419,4.64506515,141,S,CL 6A - KR 88 (141A07),CL 6A - KR 88,Calle Sexta A Carrera 88,F,{D1BB6444-9C91-489D-8BDF-2AFC1E31307A},
993853.0832,1003212.1069,2261,141A08,08,Br. Hipotecho Occidental,Cl 3,AC 3 - KR 70B,Kennedy,-74.13290581,4.62524568,141,S,AC 3 - KR 70B (141A08),AC 3 - KR 70B,Avenida Calle Tercera Carrera 70 Be,F,{77159F4E-B1E6-4120-AEA0-66473C237727},
986310.716,1001392.2525,2262,141A09,09,Br. Gran Colombiano,KR  80J,KR 80J - CL 73G Sur,Bosa,-74.200877,4.60878,141,S,KR 80J - CL 73G Sur (141A09),KR 80J - CL 73G Sur,Carrera 80 J Calle 73 G Sur,G,{15DB4EC3-BD6B-42CA-BD73-3D56A7963797},
991291.794,994423.533299999,2263,141A11,11,Br. Brisas Del Volador,TV 23A,TV 23A - CL 74 Sur,Ciudad Bolívar,-74.15598024,4.5457675,141,S,TV 23A - CL 74 Sur (141A11),TV 23A - CL 74 Sur,Transversal 23 A Calle 74 Sur,H,{6E7AB058-D7F7-4311-91FD-61C5F9FEFCC7},
995435.1042,997133.926100001,2264,141A12,12,Br. San Jorge Sur,Cl 43 S,CL 43 Sur - TV 15A,Rafael Uribe,-74.118645,4.570281,141,S,CL 43 Sur - TV 15A (141A12),CL 43 Sur - TV 15A,Calle 43 Sur Transversal 15 A,H,{E53E0D7F-5407-4418-B03A-6A40AD530383},
1000515.3344,1003583.1368,2265,142A00,00,Br. La Soledad Cl 39A,AK 19,AK 19 - CL 39A,Teusaquillo,-74.07286354,4.62860309,142,S,AK 19 - CL 39A (142A00),AK 19 - CL 39A,Avenida Carrera 19 Calle 39 A,A,{E223EE91-4FF6-453F-B282-78D566462192},
1003584.1167,1014437.7582,2266,142A01,01,Br. Los Cedros,CL 145,CL 145 - AK 19,Usaquén,-74.04520211,4.72676168,142,S,CL 145 - AK 19 (142A01),CL 145 - AK 19,Calle 145 Avenida Carrera 19,B,{C33ADF8D-47B6-4E2E-B06D-19C42377E6BC},
1001304.0304,1011638.4174,2267,142A02,02,Pq. Canal Molinos,AV PEPE SIERRA,AC 116 - KR 54B,Suba,-74.06575433,4.70144767,142,S,AC 116 - KR 54B (142A02),AC 116 - KR 54B,Avenida Calle 116 Carrera 54 Be,C,{4729EFCA-C407-43A9-882B-4F25D8D2290C},
994505.7608,1016294.0227,2268,142A03,03,Br. Santa Rita de Suba,KR  156 A,TV 156 A - CL 136 A - 44,Suba,-74.127032,4.743547,142,S,TV 156 A - CL 136 A - 44 (142A03),TV 156 A - CL 136 A - 44,Transversal 156 A Calle 136 A,C,{D9949BF4-1399-4FAE-8F3E-10E42A9878F3},
996144.4399,1014141.961,2269,142A04,04,Br. Ciudadela Colsubsidio,KR 111,KR 111C - CL 86A,Engativá,-74.11226027,4.72408665,142,S,KR 111C - CL 86A (142A04),KR 111C - CL 86A,Carrera 111 C Calle 86 A,D,{3A80E309-74B2-439B-A1C9-8A0639C95B36},
997487.2305,1008170.9591,2270,142A05,05,Jardín Botánico,AC 63,AC 63 - KR 69L,Engativá,-74.1001552,4.67009087,142,S,AC 63 - KR 69L (142A05),AC 63 - KR 69L,Avenida Calle 63 Carrera 69 L,K,{58DFC34D-6E18-455C-8CD6-0116E0EE3FAF},
997394.4382,1005146.925,2271,142A06,06,Br. Ciudad Salitre Nororiental,Av. Esperanza,AV. Esperanza - KR 57,Teusaquillo,-74.10099061,4.64274421,142,S,AV. Esperanza - KR 57 (142A06),AV. Esperanza - KR 57,Avenida Esperanza Carrera 57,K,{66EF2C65-FE7F-48E8-A12C-2D41B86C6B5E},
991380.1401,1005529.9438,2272,142A07,07,Br. Tintalá,Cl 6D,CL 6D - KR 88,Kennedy,-74.155195,4.646204,142,S,CL 6D - KR 88 (142A07),CL 6D - KR 88,Calle Sexta D Carrera 88,F,{791D5002-E8AE-4E86-84C3-5386BAEF7F58},
993478.2591,1003249.1065,2273,142A08,08,Mundo Aventura,Cl 3,AC 3 - KR 71C,Kennedy,-74.13628386,4.62558,142,S,AC 3 - KR 71C (142A08),AC 3 - KR 71C,Avenida Calle Tercera Carrera 71 C,F,{427CE8D7-6913-4E9D-BFDC-86E96F923E7E},
991298.0439,994444.0244,2274,142A11,11,Br. Brisas Del Volador,TV 23A,TV 23A - CL 70I Bis Sur,Ciudad Bolívar,-74.15592394,4.54595281,142,S,TV 23A - CL 70I Bis Sur (142A11),TV 23A - CL 70I Bis Sur,Transversal 23 A Calle 70 I Bis Sur,H,{A322A0C5-F585-461C-A439-CEA7F2CBA219},
997351.5729,987885.5329,2275,142A12,12,Br. Puerta al Llano,Cl 114B S,CL 114B Sur - KR 7A,Usme,-74.10137178,4.48664738,142,S,CL 114B Sur - KR 7A (142A12),CL 114B Sur - KR 7A,Calle 114 Be Sur Carrera Séptima A,H,{3DDFF36D-DC66-4BA3-9212-26C5425295BA},
998764.614,991800.3606,2276,142A13,13,CED Juan Rey,AV. Circunvalar (Tv  14 E),AV. Circunvalar -CL 70 Sur,San Cristóbal,-74.08864,4.52205,142,S,AV. Circunvalar -CL 70 Sur (142A13),AV. Circunvalar -CL 70 Sur,Avenida Circunvalar Calle 70 Sur,L,{363716A2-F264-4C0A-A3BD-83899169B811},
1000571.3992,1003807.5081,2277,143A00,00,Canal Arzobispo,AK 19,AK 19 - DG 40A,Teusaquillo,-74.07235825,4.6306321,143,M,AK 19 - DG 40A (143A00),AK 19 - DG 40A,Avenida Carrera 19 Diagonal 40 A,A,{CB7BC061-918A-4CE9-972E-62B2A8641174},
1003185.7072,1015015.1237,2278,143A01,01,Pq. Las Margaritas II,CL 150,CL 150 - KR 22,Usaquén,-74.048793,4.731983,143,S,CL 150 - KR 22 (143A01),CL 150 - KR 22,Calle 150 Carrera 23,B,{7D82E344-A26A-4F46-BDAC-867585439D6B},
1001208.4327,1011640.1061,2279,143A02,02,CAI Alhambra,AC 116,AC 116 - KR 54B,Suba,-74.06661598,4.70146295,143,S,AC 116 - KR 54B (143A02),AC 116 - KR 54B,Avenida Calle 116 Carrera 54 Be,C,{D850B3A4-7780-467F-8072-E79CBDAF0E77},
994654.6934,1016427.7877,2280,143A03,03, Santa Rita de Suba,CL 138,CL 138 - KR 154A Bis,Suba,-74.12568963,4.74475674,143,S,CL 138 - KR 154A Bis (143A03),CL 138 - KR 154A Bis,Calle 138 Carrera 154 A Bis,C,{40A784DB-9D21-4B1B-B927-FB5659C835C8},
995527.9468,1013335.7088,2281,143A04,04,Br. Garcés Navas,AC 80,AC 80 - KR 110,Engativá,-74.11781665,4.71679535,143,S,AC 80 - KR 110 (143A04),AC 80 - KR 110,Avenida Calle 80 Carrera 110 (ATRAS),D,{1F6E614C-099D-4E25-8D41-DA7C2F87E4C6},
997658.7503,1008071.1392,2282,143A05,05,Br. Bosque Popular,AC 63,AC 63 - KR 69F,Engativá,-74.09860928,4.66918824,143,M,AC 63 - KR 69F (143A05),AC 63 - KR 69F,Avenida Calle 63 Carrera 69 F,K,{80356434-2E59-4D22-ABDA-E86FF19D4A80},
996482.0643,1006335.1792,2283,143A06,06,C.C. Salitre Plaza,Av. Esperanza,AV. Esperanza - KR 68B,Fontibón,-74.10921389,4.65348939,143,S,AV. Esperanza - KR 68B (143A06),AV. Esperanza - KR 68B,Avenida Esperanza Carrera 68 Be,K,{E5753467-E208-40DC-A48B-01D7771F0472},
988255.4503,1003687.2544,2284,143A08,08,Br. Brasilia,KR  88C,KR 88C - CL 53A Sur,Bosa,-74.18335398,4.62953674,143,S,KR 88C - CL 53A Sur (143A08),KR 88C - CL 53A Sur,Carrera 88 C Calle 53 A Sur,G,{D7442D6F-355C-4F86-8731-55CEEC58813B},
993746.1874,998375.4212,2285,143A10,10,Urbanización El Claret,Dg  51 A S,DG 51A Sur- KR 27,Tunjuelito,-74.13386574,4.58150694,143,S,DG 51A Sur- KR 27 (143A10),DG 51A Sur- KR 27,Diagonal 51 A Sur Carrera 27,H,{9F840FC0-7FBC-43F3-AEE1-7856F9A7651A},
991226.7387,994775.8095,2286,143A11,11,Br. Brisas Del Volador,Cl 70 S,CL 70 Sur - KR 24,Ciudad Bolívar,-74.15656682,4.54895311,143,S,CL 70 Sur - KR 24 (143A11),CL 70 Sur - KR 24,Calle 70 Sur Carrera 24,H,{FDE64DEA-6CED-43F2-AD58-4017102AF56E},
997319.1651,987816.134500001,2287,143A12,12,Br. Puerta al Llano,CL 109 Sur,CL 109 Sur - 7A Este,Usme,-74.10166378,4.48601979,143,S,CL 109 Sur - 7A Este (143A12),CL 109 Sur - 7A Este,Calle 109 Sur Carrera Séptima A Este,H,{F6394B09-B0AB-4AFA-809B-82D463A5E479},
